order_id,customer_id,vendor_id,order_date,product_category,order_amount,payment_method,delivery_status,customer_rating,region
ORD_02180,CUST_780,VEND_458,23-06-2023,Sports,193.31,PayPal,Delivered,5,Asia
ORD_02181,CUST_659,VEND_84,07-23-2023,Books,12.55,Debit Card,Returned,4,South America
ORD_02182,CUST_651,VEND_46,05-11-2023,Electronics,,PayPal,ancelled,4.5,South America
ORD_02183,CUST_695,VEND_484,10-27-2025,Clothing,93.01,Debit Card,CaNCeLleD,4.4,Nrth America
ORD_02184,CUST_887,VEND_302,22-09-2025,Beauty,343.42,Cash,ReTurnEd,bad,North America
ORD_02185,CUST_34,VEND_479,08-04-2025,Home Decor,932.71,paYpAL,Cancelled,4.2,Asia
ORD_02186,CUST_481,VEND_23,20-10-2024,Beauty,439.38,Debit Card,Returned,4.5,Africa
ORD_02187,CUST_882,VEND_320,23-06-2023,Electronics,896.85,Credit Card,Returned,4.5,Asia
ORD_02188,CUST_235,VEND_223,16-04-2023,Clothing,351.14,Cash,Delivered,4.1,Africa
ORD_02189,CUST_470,VEND_352,01-06-2025,Beauty,403.27,Cash,eturned,1.4,Europe
ORD_02190,CUST_939,VEND_25,19-09-2023,Books,568.31,Debit Card,Cancelled,1.6,Europe
ORD_02191,CUST_640,VEND_234,12-02-2025,Electronics,164.89,Credit Card,Returned,3.5,Africa
ORD_02192,CUST_585,VEND_234,12-01-2024,Sports,783.39,UPI,Cancelled,3.2,Asia
ORD_02193,CUST_950,VEND_417,25-07-2025,Books,586.78,Credit Card,Cancelled,1.2,Africa
ORD_02194,CUST_780,VEND_121,04-12-2024,Boos,918.47,UPI,Returned,2.7,South America
ORD_02195,CUST_240,VEND_2,08-27-2025,Home Decor,203.8,UPI,Cancelled,2.7,Africa
ORD_02196,CUST_159,VEND_298,01-06-2023,Elctronics,45.89,Cash,Delivered,4.2,Africa
ORD_02197,CUST_792,VEND_206,22-12-2023,Groceries,441.83,Debit Card,Delivered,3,South America
ORD_02198,CUST_529,VEND_136,03-10-2024,BEAutY,798.68,PayPal,Cancelled,2.5,Africa
ORD_02199,CUST_261,VEND_351,14-10-2024,Sports,846.42,Debit Card,Cancelled,4.5,North America
ORD_02200,CUST_107,VEND_476,09-16-2024,Beauty,229.97,Cash,Returned,2.5,South America
ORD_02201,CUST_510,VEND_133,10-08-2023,Sports,636.73,PayPal,Cancelled,3.9,South America
ORD_02202,CUST_68,VEND_264,10-27-2024,Home Decor,119.06,Credit Card,Delivered,2.6,South America
ORD_02203,CUST_382,VEND_51,15-04-2025,Clothing,820.15,Cash,Returned,1.4,North America
ORD_02204,CUST_108,VEND_52,04-10-2023,Groceries,684.5,UPI,Returned,4.5,Europe
ORD_02205,CUST_875,VEND_152,15-10-2023,hoMe decOR,569.53,UPI,caNCELLed,4.5,Africa
ORD_02206,CUST_511,VEND_362,16-10-2025,Beauty,625.11,UPI,Delivered,4.9,North America
ORD_02207,CUST_271,VEND_281,13-05-2025,Clothing,433.16,UPI,Returned,4,Asia
ORD_02208,CUST_327,VEND_349,04-18-2023,Groceries,28.74,PayPal,Returned,bad,Europe
ORD_02209,CUST_959,VEND_37,12-30-2024,Groceries,66.89,Credit Card,DeLiverED,5,Asia
ORD_02210,CUST_858,VEND_150,08-17-2025,Home Decor,828.51,PayPal,Cancelled,4.8,Africa
ORD_02211,CUST_209,VEND_160,30-07-2024,Books,168.56,Debit Card,DelIvERed,4.2,Africa
ORD_02212,CUST_806,VEND_269,07-31-2024,Groceries,630.8,UPI,Returned,4.6,orth America
ORD_02213,CUST_768,VEND_267,23-02-2023,Groceries,254.89,PayPal,Delivered,1.6,Europe
ORD_02214,CUST_821,VEND_19,04-10-2023,Clothing,890.05,UPI,Cancelled,4.8,eUrOpE
ORD_02215,CUST_577,VEND_461,01-25-2025,Groceries,147.53,UPI,Cancelled,2.3,Asia
ORD_02216,CUST_524,VEND_436,06-17-2024,Electronics,729.7,UPI,Returned,3.7,Europe
ORD_02217,CUST_873,VEND_330,01-04-2023,Clothing,184.14,DeBiT Card,Delivered,2.3,Erope
ORD_02218,CUST_876,VEND_420,12-08-2025,Sports,888.11,Cash,Cancelled,2.3,Europe
ORD_02219,CUST_663,VEND_213,28-04-2023,Books,9.83,PayPal,Delivered,3.8,South America
ORD_02220,CUST_471,VEND_464,10-25-2025,Electronics,825.51,PayPal,Delivered,4.9,North America
ORD_02221,CUST_497,VEND_110,02-16-2025,Clothing,450.64,Debit Card,Cancelled,3.6,South America
ORD_02222,CUST_636,VEND_63,02-01-2025,Books,392.45,Cash,Delivered,1.5,Africa
ORD_02223,CUST_353,VEND_387,10-28-2025,Home Decor,246.47,Debit Card,Delivered,4.6,Africa
ORD_02224,CUST_144,VEND_275,22-08-2023,Electronics,567.02,Debit Card,Returned,2.3,noRTh AmERIca
ORD_02225,CUST_830,VEND_466,02-09-2023,SPoRts,935.4,PayPal,RETuRNEd,4.3,North America
ORD_02226,CUST_241,VEND_75,13-08-2024,Books,121.99,Debit Card,Cancelled,2.8,Suth America
ORD_02227,CUST_199,VEND_472,10-30-2024,Clothng,193.18,PayPal,Delivered,1.9,North America
ORD_02228,CUST_625,VEND_213,15-06-2023,Grocris,930.27,Cash,Returned,4.3,North America
ORD_02229,CUST_664,VEND_239,03-01-2024,Sports,454.41,UPI,Delivered,2.2,SOuTH ameRICA
ORD_02230,CUST_133,VEND_442,03-05-2025,Beauty,652.38,UPI,Delivered,2.9,Africa
ORD_02231,CUST_568,VEND_335,10-27-2023,Clothing,680.93,Cash,Cancelled,1.7,Europe
ORD_02232,CUST_724,VEND_169,07-11-2024,Beauty,710.5,Credit Card,Cancelled,2.4,South America
ORD_02233,CUST_823,VEND_45,09-18-2023,cLOThiNg,644.58,Debit Card,Cancelled,2.9,Asa
ORD_02234,CUST_159,VEND_223,18-09-2023,Beauty,186.17,PayPal,Rturnd,2.1,North America
ORD_02235,CUST_438,VEND_266,03-03-2025,Beauty,174.62,CAsh,Cancelled,1.3,Europe
ORD_02236,CUST_976,VEND_195,02-01-2025,Home Decor,764.56,Credit Card,Delivered,1.6,Europe
ORD_02237,CUST_101,VEND_369,03-18-2024,Sports,,PyPl,Returned,1.2,Africa
ORD_02238,CUST_47,VEND_268,05-03-2023,Beauty,283.39,Credit Card,Delivered,1.8,Asia
ORD_02239,CUST_911,VEND_197,03-11-2025,Home Decor,808.22,UPI,Delivered,4.1,Africa
ORD_02240,CUST_197,VEND_218,04-27-2023,Books,552.05,UPI,Returned,2.1,Asia
ORD_02241,CUST_222,VEND_188,08-28-2023,Home Decor,948.08,Credit Card,Cancelled,2.4,South America
ORD_02242,CUST_987,VEND_451,13-09-2024,Books,626.16,Debit Card,Returned,2.2,Asia
ORD_02243,CUST_908,VEND_252,08-04-2025,Home Decor,852.85,UPI,Cancelled,1.2,South America
ORD_02244,CUST_352,VEND_372,10-04-2025,Electronics,214.73,Cash,Delivered,4.4,Asia
ORD_02245,CUST_111,VEND_57,21-12-2024,Clothing,992.98,UPI,Cancelled,4,North America
ORD_02246,CUST_565,VEND_194,11-05-2023,Home Decor,917.39,Credit Card,Delivered,4.3,Europe
ORD_02247,CUST_728,VEND_185,25-02-2025,Groceries,744.98,Credit Card,Returned,1.6,aSiA
ORD_02248,CUST_320,VEND_114,23-06-2024,Sports,320.11,UPI,Returned,3.7,Europe
ORD_02249,CUST_860,VEND_123,12-05-2023,eLectRonICS,85.52,Cash,Cancelled,5,South America
ORD_02250,CUST_240,VEND_301,03-12-2025,Electronics,188.62,Debit Card,DEliveREd,4.5,North America
ORD_02251,CUST_191,VEND_170,01-03-2023,Books,477.88,Debit Card,Cancelled,2.6,Africa
ORD_02252,CUST_273,VEND_96,17-05-2024,Groceries,98.31,PayPal,Cancelled,4.8,
ORD_02253,CUST_779,VEND_168,05-04-2024,Sports,905.57,UPI,Delivered,1.1,South America
ORD_02254,CUST_715,VEND_492,12-03-2024,Groceries,960.93,Credit Card,Delivered,4.9,Asia
ORD_02255,CUST_236,VEND_446,01-30-2024,Home Decor,571.47,Debit Card,Cancelled,3.9,North America
ORD_02256,CUST_586,VEND_154,01-19-2023,Electronics,647.15,UI,Delivered,1.5,South America
ORD_02257,CUST_217,VEND_287,01-06-2024,Electronics,906.5,UPI,Cancelled,2.9,North America
ORD_02258,CUST_863,VEND_205,20-11-2024,Sports,768.75,Cash,Returned,bad,Asia
ORD_02259,CUST_531,VEND_163,29-10-2025,Clothing,52.56,PayPal,Returned,2.2,South America
ORD_02260,CUST_448,VEND_329,25-02-2025,Clothing,210.53,PayPal,Returned,,Asia
ORD_02261,CUST_200,VEND_496,31-03-2024,Electronics,980.85,Cash,Returned,3.6,Asia
ORD_02262,CUST_942,VEND_462,12-08-2025,Groceries,633.78,PayPal,reTurned,2.3,North America
ORD_02263,CUST_695,VEND_100,19-03-2025,Sports,57.39,UPI,cAnceLLED,1.2,North America
ORD_02264,CUST_410,VEND_275,21-12-2023,Books,923.34,UPi,Delivered,4.9,Asia
ORD_02265,CUST_643,VEND_206,21-04-2023,Sports,341.12,PayPal,Delivered,1.7,
ORD_02266,CUST_126,VEND_157,23-06-2025,Clothing,398.9,Cash,Cancelled,2.6,
ORD_02267,CUST_995,VEND_288,07-11-2024,Groceries,669.61,Cash,Cancelled,2.4,Africa
ORD_02268,CUST_920,VEND_272,26-04-2023,Books,996.22,Debit Card,Cancelled,3.8,Sout America
ORD_02269,CUST_798,VEND_450,04-10-2023,Groceries,288.83,Debit Card,CAnCElLeD,2.8,North America
ORD_02270,CUST_878,VEND_240,26-06-2023,Groceries,591.26,UPI,ReturNeD,3.4,Africa
ORD_02271,CUST_938,VEND_157,16-02-2023,Beauty,980.47,Cash,Cancelled,1.1,Europe
ORD_02272,CUST_98,VEND_395,01-04-2025,Clothing,180.11,PayPal,Returned,1.5,Africa
ORD_02273,CUST_917,VEND_431,22-11-2024,Clothing,943.81,Cash,Cancelled,bad,Africa
ORD_02274,CUST_931,VEND_212,10-09-2024,boOks,92.57,PayPal,Cancelled,3,North America
ORD_02275,CUST_507,VEND_215,31-08-2024,Groceries,750.29,Debit Card,Cancelled,2,Africa
ORD_02276,CUST_500,VEND_309,01-01-2024,Electronics,905.72,UPI,Cancelled,4.7,asIa
ORD_02277,CUST_892,VEND_222,19-01-2025,Electronics,21.86,pAYPaL,Delivered,4.3,South America
ORD_02278,CUST_269,VEND_269,26-03-2023,Books,347.31,UPI,Cancelled,5,Europe
ORD_02279,CUST_287,VEND_490,27-07-2024,Electronics,750.04,Debit Card,Cancelled,2.5,Africa
ORD_02280,CUST_670,VEND_330,09-04-2025,Goceies,169.11,Debit Card,RETurnED,3.7,Africa
ORD_02281,CUST_285,VEND_323,02-02-2024,Books,700.54,caSh,Returned,3.8,Africa
ORD_02282,CUST_666,VEND_213,02-12-2024,Beauty,410.46,PayPal,Cancelled,1.6,Asia
ORD_02283,CUST_257,VEND_190,16-04-2024,Groceries,481.86,Credit Card,Cancelled,3.3,Asia
ORD_02284,CUST_133,VEND_294,25-09-2024,Beauty,763.77,Cash,Delivered,1.4,North America
ORD_02285,CUST_340,VEND_180,28-06-2023,Books,,PayPal,Returned,4.7,Asia
ORD_02286,CUST_932,VEND_244,06-10-2023,Home Decor,762.43,Credit Card,Returned,3.5,euROpe
ORD_02287,CUST_70,VEND_435,17-07-2023,Electronics,901.11,Cash,Cancelled,1.7,north AMerICA
ORD_02288,CUST_242,VEND_256,07-17-2023,Beauty,665.79,Debit Card,reTUrnEd,4.5,Europe
ORD_02289,CUST_764,VEND_140,04-09-2025,Sports,35.98,Cash,Returned,3.7,Asia
ORD_02290,CUST_434,VEND_269,14-04-2024,Clothing,871.23,Credit Card,Delivered,2,South America
ORD_02291,CUST_264,VEND_124,06-11-2023,Books,895.76,DeBiT cArd,Cancelled,4.5,Africa
ORD_02292,CUST_481,VEND_400,03-07-2025,Sports,453.39,UPI,Cancelled,4.2,Africa
ORD_02293,CUST_300,VEND_58,10-13-2023,Beauty,29.3,Debit Card,Retured,4.6,North America
ORD_02294,CUST_324,VEND_233,02-22-2024,eleCtRoNics,,PayPal,Cancelled,3.1,Asia
ORD_02295,CUST_409,VEND_58,25-09-2025,Clothing,,Debit Card,Cancelled,3.2,South America
ORD_02296,CUST_965,VEND_86,17-07-2024,Beauty,206.83,Credit Card,Cancelled,1.5,Asia
ORD_02297,CUST_699,VEND_223,13-10-2025,Books,766.44,UPI,Delivered,2.7,Europe
ORD_02298,CUST_597,VEND_465,14-12-2023,Sports,356.98,PI,Cancelled,3.4,North America
ORD_02299,CUST_786,VEND_209,10-14-2024,Books,969.34,Cash,Returned,3.1,Africa
ORD_02300,CUST_590,VEND_498,14-02-2023,Books,350.72,Credit Card,Returned,4.4,South America
ORD_02301,CUST_54,VEND_105,09-21-2024,Sports,742.72,PayPal,Cancelled,2.1,Asia
ORD_02302,CUST_321,VEND_150,27-09-2023,Sports,680.56,Debit Card,Delivered,4.7,Asia
ORD_02303,CUST_643,VEND_16,03-04-2025,Clothing,422.14,PayPal,Cancelled,1.6,South America
ORD_02304,CUST_484,VEND_116,07-11-2023,BEaUTY,406.71,Debit Card,Returned,2.8,Africa
ORD_02305,CUST_348,VEND_330,22-12-2023,Clothing,143.16,Cash,Delivered,2.9,Asia
ORD_02306,CUST_699,VEND_238,18-04-2023,Books,464.07,Cash,DElivErED,4.3,
ORD_02307,CUST_933,VEND_280,15-03-2023,Books,427.73,PayPal,Delivered,4.6,Asia
ORD_02308,CUST_877,VEND_217,04-15-2023,Clothing,679.07,PI,Delivered,2,Asia
ORD_02309,CUST_870,VEND_30,30-08-2024,Beauty,387,Debit Card,DEliVEREd,1.2,Africa
ORD_02310,CUST_471,VEND_44,07-10-2024,Home Decor,679.31,Debit Card,Returned,4.4,Africa
ORD_02311,CUST_528,VEND_454,11-30-2024,Beauty,692.27,Debit Cad,ReturNeD,4.6,South America
ORD_02312,CUST_503,VEND_241,28-02-2023,Books,482.09,Debit Card,Delivered,4,South America
ORD_02313,CUST_583,VEND_202,12-06-2024,Sports,702.71,Cash,Returned,4.2,North America
ORD_02314,CUST_835,VEND_341,04-01-2024,Books,884.92,Cash,Returned,bad,North Ameria
ORD_02315,CUST_829,VEND_129,26-09-2024,Electronics,6.54,Cash,Delivered,4.4,North America
ORD_02316,CUST_131,VEND_399,03-03-2023,Electronics,507.11,UPI,Returned,4.8,North America
ORD_02317,CUST_404,VEND_92,24-04-2023,Groceries,658.83,Cash,Returned,1.9,
ORD_02318,CUST_504,VEND_464,31-08-2023,Books,647.22,Credit Card,Returned,4.9,Africa
ORD_02319,CUST_842,VEND_175,07-22-2023,Books,792.27,Cash,Cancelled,4.7,Africa
ORD_02320,CUST_215,VEND_422,08-01-2024,Beauty,180.4,UPI,Returned,1.2,souTH AmerIca
ORD_02321,CUST_530,VEND_364,06-10-2025,Books,660.07,Debit Card,Cancelled,4.8,North America
ORD_02322,CUST_840,VEND_136,03-04-2025,Groceries,43.01,dEbit CArD,Cancelled,4,Africa
ORD_02323,CUST_18,VEND_113,01-09-2024,Electronics,867.55,DebIt caRD,Cancelled,3.5,Europe
ORD_02324,CUST_245,VEND_15,15-05-2023,Home Decor,288.16,credIt Card,Returned,1.5,South America
ORD_02325,CUST_23,VEND_33,12-09-2024,BeaUtY,688.61,Debit Card,Returned,4.1,Asia
ORD_02326,CUST_782,VEND_404,06-04-2023,Beauty,495.22,Debit Card,Cancelled,4.4,South America
ORD_02327,CUST_700,VEND_357,16-01-2023,Books,907.97,PayPal,Cancelled,1.7,South America
ORD_02328,CUST_538,VEND_219,31-07-2024,Beauty,839.08,Credit Card,Returned,2.3,South America
ORD_02329,CUST_166,VEND_473,06-08-2023,Beauty,90.85,UPI,reTuRNed,3.6,Asia
ORD_02330,CUST_187,VEND_216,21-03-2025,Clothing,219.78,PaYpAl,Returned,2.1,Asia
ORD_02331,CUST_726,VEND_131,01-26-2025,Books,,UPI,Delivered,2.1,South America
ORD_02332,CUST_683,VEND_370,11-21-2024,Beauty,522.51,Credit Card,Delivered,2.6,North America
ORD_02333,CUST_382,VEND_138,02-17-2023,hOme DEcor,652.59,PayPal,Returned,3.8,Europe
ORD_02334,CUST_828,VEND_313,02-13-2024,Clothing,297.93,UPI,Returned,1.8,Europe
ORD_02335,CUST_803,VEND_475,06-08-2024,Electronics,312.59,Credit Card,Retuned,3,South America
ORD_02336,CUST_681,VEND_48,10-12-2024,Electronics,26.94,Debit Card,Cancelled,1.3,afrIca
ORD_02337,CUST_612,VEND_283,15-09-2024,Home Decor,,Debit Card,Returned,3.9,North America
ORD_02338,CUST_346,VEND_302,30-09-2025,Books,161.49,PayPal,Deliveed,1.8,North America
ORD_02339,CUST_754,VEND_496,18-03-2025,Sports,43.64,UPI,Cancelled,3.9,Europe
ORD_02340,CUST_230,VEND_111,02-24-2023,HomE dECOR,8.75,UPI,Cancelled,1.2,South America
ORD_02341,CUST_918,VEND_132,16-10-2025,Groceries,580.95,PayPal,Delivered,3.7,North America
ORD_02342,CUST_87,VEND_88,01-09-2023,Groceries,395.85,Credit Card,Delivered,2.5,Asia
ORD_02343,CUST_578,VEND_363,09-02-2024,Sports,816.51,PayPal,Returned,3.4,Africa
ORD_02344,CUST_688,VEND_348,10-08-2024,Sports,446.37,UPI,Returned,2.2,South America
ORD_02345,CUST_943,VEND_5,24-10-2025,Clothing,868.84,UPI,Cancelled,3,South America
ORD_02346,CUST_534,VEND_179,04-15-2024,Clothing,355.57,Cash,Delivered,2,Africa
ORD_02347,CUST_500,VEND_284,15-03-2023,GroCeRIes,342.09,PI,Delivered,3,euRoPe
ORD_02348,CUST_611,VEND_163,09-05-2023,Groceries,617.9,CRedIt carD,Cancelled,1.1,Asia
ORD_02349,CUST_781,VEND_76,04-18-2024,Sports,611.3,pAYpAl,DELIvErED,3.4,South America
ORD_02350,CUST_762,VEND_165,30-04-2025,Groceries,26.55,Debit Card,Delivered,2,Asia
ORD_02351,CUST_781,VEND_424,12-02-2024,Clothing,83.46,Cash,Cancelled,1.3,Europ
ORD_02352,CUST_460,VEND_312,22-06-2025,Clothing,439.95,Debit Card,DeliveRED,1.8,South America
ORD_02353,CUST_170,VEND_42,14-03-2024,Clothig,920,ayal,Returned,3.4,Asia
ORD_02354,CUST_449,VEND_259,08-08-2024,Sports,284.4,Credit Card,Cancelled,2.1,North America
ORD_02355,CUST_31,VEND_358,04-04-2024,Beauty,582.53,PayPal,Delivered,2.7,South America
ORD_02356,CUST_17,VEND_325,05-17-2023,Sports,646.66,Cash,Delivered,3.8,Asia
ORD_02357,CUST_789,VEND_392,08-20-2023,Sports,52.11,Cash,Delivered,4,Europe
ORD_02358,CUST_769,VEND_13,09-03-2023,Home Decor,816.56,Credit Card,Delivered,4.4,North Ameria
ORD_02359,CUST_218,VEND_252,12-07-2023,Beauty,,PyPl,Cancelled,,Africa
ORD_02360,CUST_818,VEND_392,09-07-2023,Beauty,841.01,Debit Card,Cancelled,3.4,North America
ORD_02361,CUST_308,VEND_170,15-07-2025,HOmE dEcoR,732.17,Debit Card,Delivered,2.2,South America
ORD_02362,CUST_419,VEND_25,04-06-2023,Sports,644.06,UPI,Rturnd,3,South America
ORD_02363,CUST_77,VEND_359,04-02-2023,Home Decor,465.35,Cash,Delivered,3.3,North America
ORD_02364,CUST_357,VEND_238,26-06-2024,Clothing,900.28,PayPal,Cancelled,2.1,Asia
ORD_02365,CUST_668,VEND_112,27-11-2023,Groceries,464.94,Debit Card,Delivered,,Africa
ORD_02366,CUST_354,VEND_309,10-07-2024,Clothing,910.67,UPI,Delivered,2.4,
ORD_02367,CUST_585,VEND_67,08-10-2025,Sports,796.73,Debit Card,Delivered,1.5,North America
ORD_02368,CUST_985,VEND_80,24-08-2023,Electrnics,954.54,Debit Card,Cancelled,4.8,Europe
ORD_02369,CUST_27,VEND_457,06-09-2023,Books,80.86,Cash,Cancelled,2.7,Asia
ORD_02370,CUST_240,VEND_254,10-31-2023,Clothing,638,Cash,Cancelled,4.6,Asi
ORD_02371,CUST_906,VEND_322,06-12-2023,Groceries,788.06,PayPal,Returned,2,South America
ORD_02372,CUST_499,VEND_69,11-04-2024,Groceries,992.81,Credit Card,Cancelled,4.1,Africa
ORD_02373,CUST_332,VEND_127,20-12-2024,SPORTs,963.64,Cash,Returned,4,North America
ORD_02374,CUST_180,VEND_35,16-11-2023,Groceries,,Cash,Returned,1.4,North America
ORD_02375,CUST_10,VEND_453,01-14-2023,Home Decor,941.4,Credit Card,Cancelled,4.3,
ORD_02376,CUST_315,VEND_175,21-03-2023,Books,278.72,Credit Card,Cancelled,3.3,aSia
ORD_02377,CUST_924,VEND_477,15-05-2024,Electronics,171.98,PayPal,Cancelled,2.5,SouTh AMEricA
ORD_02378,CUST_550,VEND_406,31-12-2023,Clothing,551.56,Debit Card,Delivered,1.4,Europe
ORD_02379,CUST_428,VEND_330,14-05-2025,Beauty,357.38,Credit Card,Delivered,2,North America
ORD_02380,CUST_190,VEND_336,07-27-2025,Clothing,714.98,UPI,Delivered,2.8,Asia
ORD_02381,CUST_69,VEND_269,22-01-2024,Clothing,415.44,UPI,Returned,2.3,North America
ORD_02382,CUST_28,VEND_366,04-07-2025,Books,478.13,PayPal,Cancelled,3.7,Asia
ORD_02383,CUST_989,VEND_454,05-16-2025,Beauty,457.65,PayPal,Cancelle,2.1,North America
ORD_02384,CUST_874,VEND_344,12-05-2024,Clothing,507.31,Credit Card,Delivered,2.4,North America
ORD_02385,CUST_436,VEND_223,30-04-2025,Electronics,92.51,Credit Card,Delivered,1.5,South America
ORD_02386,CUST_34,VEND_498,03-06-2023,Groceries,661.55,UPI,Delivered,3.7,Noth Ameica
ORD_02387,CUST_410,VEND_499,12-11-2023,Clothing,886.17,Credit Card,Delivered,4.8,North America
ORD_02388,CUST_394,VEND_458,06-03-2024,Books,51.98,UPI,Cancelled,4.8,Africa
ORD_02389,CUST_896,VEND_55,08-22-2023,Groceries,26.49,cAsh,Cancelled,4.6,Europe
ORD_02390,CUST_856,VEND_225,22-02-2025,spOrTs,855.04,upi,Cancelled,4.1,Africa
ORD_02391,CUST_589,VEND_329,17-12-2023,Groceries,931.24,PayPal,Returned,bad,North America
ORD_02392,CUST_870,VEND_8,07-09-2024,Books,,Credit Card,Cancelled,2.4,Europe
ORD_02393,CUST_781,VEND_11,19-02-2024,Clothing,174.35,PayPal,Delivered,3.4,Asia
ORD_02394,CUST_967,VEND_144,06-21-2025,Books,783.92,Cash,eturned,3.9,South America
ORD_02395,CUST_181,VEND_310,20-02-2023,Electronics,388.43,Credit Card,Cancelled,2.1,North America
ORD_02396,CUST_638,VEND_363,17-10-2024,Electronics,685,UPI,Cancelled,1.7,Europe
ORD_02397,CUST_59,VEND_404,12-09-2025,Electronics,646.07,Cash,Delivered,3,South America
ORD_02398,CUST_317,VEND_49,11-02-2024,Groceries,,UPI,Delivered,3.4,Europe
ORD_02399,CUST_915,VEND_166,06-26-2023,Groceries,930.13,Debit Card,Returned,2.1,Europe
ORD_02400,CUST_409,VEND_458,27-07-2025,Beauty,389.73,Cash,Delivered,1.9,South America
ORD_02401,CUST_139,VEND_251,03-25-2024,Beauty,299.32,redit ard,Returned,1.4,Europe
ORD_02402,CUST_226,VEND_415,04-10-2023,SPorTS,59.6,Debit Card,Delivered,3.9,AfRiCa
ORD_02403,CUST_1000,VEND_36,21-08-2023,Home Decor,505.98,DEbIt cARD,Returned,3.6,North America
ORD_02404,CUST_867,VEND_242,28-01-2023,Sports,228.21,Debit Card,Cancelled,4,Asia
ORD_02405,CUST_391,VEND_130,01-19-2025,Electronics,871.25,PayPal,Returned,4.2,Europe
ORD_02406,CUST_659,VEND_26,22-12-2023,Home Decor,745.05,Cash,CAnCELlEd,,North America
ORD_02407,CUST_889,VEND_317,08-21-2023,Books,601.58,PayPal,Cancelled,1.5,North America
ORD_02408,CUST_460,VEND_436,07-24-2023,Home Decor,680.2,casH,Cancelled,3.1,Europe
ORD_02409,CUST_671,VEND_458,02-23-2023,Groceries,669.95,Cash,Delivered,5,Asi
ORD_02410,CUST_120,VEND_90,20-07-2023,Books,333.33,Cash,Cancelled,2.6,Europe
ORD_02411,CUST_938,VEND_141,08-05-2023,Groceries,214.65,Credit Card,CanCElLeD,3.2,Europe
ORD_02412,CUST_477,VEND_472,04-09-2024,Electronics,978.28,Debit Card,Returned,4,ASiA
ORD_02413,CUST_946,VEND_276,11-23-2024,Clothing,920.03,Crdit Card,ReturNed,2.5,North America
ORD_02414,CUST_478,VEND_318,14-04-2025,Sports,497.27,Cash,Deliveed,3.8,Europe
ORD_02415,CUST_108,VEND_201,28-05-2025,Beauty,404.54,UPI,Delivered,3.1,South America
ORD_02416,CUST_351,VEND_197,02-11-2025,Sports,564.88,Debit Card,reTurned,1,Africa
ORD_02417,CUST_40,VEND_478,25-12-2024,Beauty,215.2,PayPal,Returned,3.6,SOUTh AmeRicA
ORD_02418,CUST_437,VEND_365,06-08-2024,Electronics,,Cash,Returned,1.3,Nrth America
ORD_02419,CUST_711,VEND_27,18-05-2024,Groceries,318.06,dEBIT CaRD,Returned,1.3,South America
ORD_02420,CUST_931,VEND_71,05-11-2024,Books,906.93,PayPa,Delivered,1.8,Europe
ORD_02421,CUST_889,VEND_190,12-24-2023,Books,983.53,Cash,Delivered,4,North America
ORD_02422,CUST_655,VEND_439,02-07-2024,Books,328.85,PayPal,Delivered,2.1,Asi
ORD_02423,CUST_135,VEND_417,03-31-2023,Books,776.21,Debit Card,Returned,3.6,Asia
ORD_02424,CUST_58,VEND_288,11-10-2023,Sports,296.42,PayPal,Delivered,4.8,Asia
ORD_02425,CUST_622,VEND_257,03-04-2023,Groceries,285.75,Cash,Returned,3.3,NOrTH aMeriCa
ORD_02426,CUST_305,VEND_63,07-06-2023,Electronics,976.41,Cash,Returned,,Noth Ameica
ORD_02427,CUST_664,VEND_320,02-15-2025,Electronics,401.56,UPI,Returned,4.5,South America
ORD_02428,CUST_435,VEND_276,08-28-2023,Books,466.93,PayPal,Cancelled,4,South America
ORD_02429,CUST_80,VEND_213,04-02-2023,Electronics,291.03,PayPal,Cancelled,4.1,Europe
ORD_02430,CUST_714,VEND_103,03-07-2025,ElectROnICs,491.71,Debit Card,Retrned,2.5,Asia
ORD_02431,CUST_403,VEND_360,08-05-2025,Sports,948.27,UPI,Cancelled,2.8,Arica
ORD_02432,CUST_460,VEND_220,04-05-2025,Beauty,886.02,Debit Card,cAncelLEd,3.6,Africa
ORD_02433,CUST_418,VEND_275,23-08-2023,Groceries,666.13,Cash,Returned,4.2,Europe
ORD_02434,CUST_828,VEND_340,14-09-2023,Groceries,726.12,Cash,Delivered,1.1,Europe
ORD_02435,CUST_327,VEND_95,04-28-2024,Clothng,,UPI,Returned,3.1,South America
ORD_02436,CUST_428,VEND_207,23-03-2024,Books,713.3,PayPal,DEliVERed,5,Europe
ORD_02437,CUST_114,VEND_69,03-02-2023,CloThIng,603.72,PAypaL,Delivered,4,North America
ORD_02438,CUST_852,VEND_146,27-11-2023,Groceries,25.85,upI,Returned,5,Africa
ORD_02439,CUST_190,VEND_87,03-10-2025,Beauty,31.48,UPI,Returned,4,North America
ORD_02440,CUST_768,VEND_87,09-08-2024,Beauty,387.53,UPI,Returned,3.3,Africa
ORD_02441,CUST_750,VEND_139,14-03-2025,Groceries,629.05,PayPal,Cancelled,3,Erope
ORD_02442,CUST_500,VEND_11,21-06-2025,Electronics,821.57,PayPal,cancelLED,1.1,South America
ORD_02443,CUST_880,VEND_303,23-01-2024,Books,159.66,PayPal,Returned,4.1,
ORD_02444,CUST_817,VEND_328,20-01-2023,Sports,194.23,UPI,Cancelled,3.4,AFRica
ORD_02445,CUST_374,VEND_475,04-04-2023,Home Decor,430.08,PayPal,dEliVerEd,2.7,Africa
